,aRarity,mRarity
73879,813.53,1476733.35
73884,259.42,45677.43
73887,685.67,170622.49
73893,381.37,323657.96
73894,195.2,44237.78
73919,215.06,42925.5
73925,265.79,245691.15
73934,637.18,2365666.28
73935,372.19,313829.79
73936,525.7,426042.09
73939,179.01,25047.92
73951,297.3,99385.07
73958,232.07,110602.63
73970,239.61,46966.6
73974,709.97,3004688.83
73982,237.63,142714.47
73987,422.24,422387.58
73989,358.58,248449.91
73998,210.64,21204.88
74016,229.1,65527.03
74023,243.01,21879.23
74025,230.87,41710.64
74033,249.33,112127.11
74077,459.51,274922.7
74078,226.48,104003.83
74082,834.53,565103.19
74085,195.25,11946.53
74086,279.11,93435.39
74102,669.13,600237.81
74105,460.32,851813.29
74108,366.98,99439.72
74132,236.17,82369.07
74138,305.56,47978.04
74143,492.75,82918.75
74151,215.96,32273.83
74172,460.49,952208.03
74175,323.11,91608.38
74184,685.53,166886.11
74196,194.13,25518.23
74214,405.06,250232.84
74217,537.54,460704.46
74223,255.53,32219.56
74253,189.04,39471.47
74275,373.15,42377.28
74289,183.5,19095.04
74295,194.35,39232.75
74296,316.79,158159.49
74299,428.18,344649.85
74302,343.64,204533.03
74304,269.19,63833.38
74311,454.32,178489.21
74313,191.95,18970.36
74315,803.0,129314.59
74324,255.64,104253.36
74348,306.03,89171.05
74353,243.82,59811.08
74368,985.85,1400300.57
74372,280.84,94678.96
74395,380.01,221799.07
74396,257.1,95754.51
74432,368.52,71301.96
74437,169.3,22027.96
74452,290.85,187730.93
74476,403.3,100441.74
74487,286.05,156626.49
74489,230.77,30895.36
74491,261.5,49633.09
74505,282.9,69639.89
74514,303.67,145286.72
74518,340.97,402219.73
74529,265.55,135894.82
74537,293.04,312125.0
74541,268.85,118212.12
74544,285.22,69937.99
74550,289.28,339262.62
74570,225.6,33773.67
74571,210.75,22851.54
74572,188.78,17515.9
74580,635.76,861589.76
74582,222.54,45540.88
74591,204.23,59008.61
74604,196.22,15453.57
74611,253.01,30434.87
74614,443.07,172823.99
74640,212.47,60676.03
74651,355.55,218984.1
74676,147.3,7435.29
74686,574.21,594297.97
74687,333.47,268626.99
74708,1108.75,1119536.11
74719,362.59,105351.73
74737,1074.68,3472358.36
74747,217.35,73228.74
74748,350.78,732815.12
74753,178.15,20844.09
74767,163.97,13348.55
74771,218.36,41133.0
74772,394.49,44066.05
74785,448.11,283933.41
74791,288.69,192627.23
74792,239.68,68743.91
74801,2227.92,3254055.91
74804,190.27,59993.9
74805,215.47,35173.71
74806,496.43,164865.77
74826,443.06,671555.34
74827,271.9,115513.97
74828,239.46,60238.13
74833,386.05,248695.18
74836,342.07,383571.73
74852,477.63,949924.76
74854,235.89,73502.01
74863,223.28,32879.72
74864,283.94,188233.33
74866,785.18,521025.14
74869,833.6,251994.27
74871,261.73,76275.03
74877,662.16,124177.92
74884,399.71,132378.6
74886,468.44,236669.68
74887,299.19,256079.53
74889,457.88,476835.52
74904,401.62,301833.98
74909,300.6,180015.16
74912,354.57,199698.61
74914,467.96,215558.54
74923,151.27,10095.54
74924,230.85,39601.25
74925,285.33,236608.72
74926,620.48,435835.04
74942,210.06,31401.68
74943,388.75,1380980.5
74947,521.65,1264392.98
74963,300.85,204519.67
74966,4557.25,2203295.38
74974,211.56,23247.74
74980,224.33,73432.68
74990,204.88,41658.04
74991,215.14,64696.07
74998,235.99,108186.81
74999,359.84,337934.8
75007,209.83,23754.45
75019,315.85,136903.81
75025,586.05,135971.21
75033,250.17,24559.34
75036,351.8,299124.04
75041,231.5,52444.48
75087,264.67,76974.97
75092,327.61,924582.17
75109,260.94,144441.22
75112,235.24,41991.87
75116,353.51,99778.44
75124,275.23,294926.35
75139,204.86,51702.28
75151,653.02,890737.69
75159,265.03,54774.95
75160,242.86,50990.32
75175,626.52,1845785.06
75206,499.05,1750143.18
75207,194.68,17908.94
75212,189.64,24125.16
75237,275.08,170531.2
75244,244.63,83632.93
75268,681.09,233850.34
75271,364.23,237683.99
75272,490.67,473605.29
75289,545.9,593274.59
75290,401.19,316209.1
75293,2033.7,595072.68
75294,193.79,15349.67
75295,201.69,23426.08
75301,300.33,224371.11
75303,229.4,69201.57
75305,283.0,287705.58
75306,239.29,56150.56
75314,176.64,5973.97
75315,334.04,224980.47
75331,274.98,145881.65
75333,203.34,43474.49
75337,421.99,173469.09
75341,812.83,390806.04
75343,301.39,229792.35
75347,373.39,491968.88
75350,309.89,158731.75
75352,342.76,344872.45
75354,340.88,372845.56
75355,202.31,29896.58
75359,161.16,8401.38
75394,209.15,46726.55
75396,311.08,164390.54
75398,214.55,39130.97
75400,320.23,597846.8
75418,454.97,272929.06
75426,560.84,94026.32
75429,187.5,16114.45
75457,210.51,28463.58
75465,245.92,32760.58
75475,199.45,47368.22
75478,1819.77,277983.24
75488,384.18,104176.78
75504,440.85,901548.33
75516,294.94,203960.75
75520,276.34,88824.63
75524,208.64,56398.15
75532,269.62,141833.98
75545,318.91,77115.8
75546,278.34,188171.2
75548,263.03,113850.49
75551,474.28,233143.28
75553,201.6,21642.27
75561,1119.71,184385.39
75582,334.94,213886.01
75583,321.34,229322.11
75586,213.38,25161.69
75592,179.55,31512.05
75595,277.35,116539.39
75611,263.9,77465.75
75619,341.78,192065.67
75621,223.87,69812.54
75623,776.22,186339.22
75624,757.29,878942.8
75631,337.71,250025.28
75632,232.27,61638.32
75645,319.21,154293.13
75647,194.71,27222.88
75653,485.07,905589.24
75656,308.77,111772.68
75657,201.16,33302.43
75666,1100.24,290737.67
75667,503.69,541534.11
75672,239.39,35934.46
75674,906.21,663358.96
75686,213.56,35154.12
75688,420.66,965050.84
75689,462.2,56485.12
75694,203.42,18128.88
75704,275.39,111927.0
75728,290.36,71005.94
75732,321.35,114964.43
75738,316.46,97397.68
75739,244.98,88911.3
75755,266.05,108362.82
75759,278.2,127934.6
75798,168.6,17192.72
75802,406.95,84069.85
75803,223.72,59280.56
75814,250.48,102214.36
75852,250.07,98001.12
75853,499.07,853513.83
75862,542.98,2510860.94
75872,441.12,165154.44
75885,261.49,139666.83
75886,169.77,16090.74
75896,202.39,36748.39
75904,232.48,74390.77
75912,449.44,354286.64
75923,376.13,48354.6
75933,259.83,103994.6
75953,367.54,734362.28
75961,371.15,270716.48
75962,193.91,19444.99
75977,281.94,163051.8
75978,572.08,599944.7
75980,313.02,85732.56
75983,502.77,417842.11
75987,207.76,63819.81
75989,262.8,106775.1
75991,455.32,477101.38
76006,264.93,60543.68
76015,309.2,127679.93
76033,314.42,267784.73
76036,238.12,114052.42
76050,314.95,159399.38
76059,435.94,121530.86
76064,1663.78,846404.77
76070,254.45,38685.76
76106,388.22,89082.86
76121,294.56,193540.3
76131,228.42,38963.89
76136,369.96,133049.51
76156,466.88,78832.05
76158,283.73,76876.84
76172,569.64,254697.82
76183,161.04,14846.02
76196,295.69,95287.05
76199,264.34,244977.24
76200,277.05,57720.49
76206,294.9,292236.07
76213,296.25,106198.68
76214,178.31,20473.47
76215,212.41,23716.8
76227,168.52,16728.27
76234,370.32,189953.64
76241,203.98,31118.07
76270,220.7,45860.52
76349,971.92,526784.03
76350,853.8,176005.03
76372,333.69,79599.51
76387,207.0,29664.35
76390,256.18,243235.58
76393,507.6,2070954.2
76411,297.81,174574.97
76423,319.15,324580.55
76428,439.82,291132.45
76429,640.72,49316.66
76433,261.55,68752.59
76441,419.88,228662.27
76456,295.42,93514.7
76482,201.18,22268.01
76495,484.01,169955.82
76496,225.56,55219.34
76514,1008.93,305174.8
76536,305.25,52932.7
76544,665.95,350921.11
76546,242.57,57351.96
76576,248.58,47913.8
76582,7317.14,1830446.53
76584,152.49,9370.73
76587,284.1,100413.43
76591,327.15,117179.29
76596,293.3,351223.06
76624,344.35,354024.61
76626,290.92,186369.8
76642,388.2,212997.09
76644,194.62,17226.21
76652,296.62,218269.92
76661,211.45,62904.39
76669,174.66,22512.79
76683,215.34,40661.23
76688,255.82,90680.31
76689,181.19,17817.25
76693,191.81,23121.6
76701,281.65,114471.04
76715,195.17,22735.09
76716,401.48,373914.05
76721,685.86,1154551.14
76731,260.33,76379.93
76740,260.67,182332.75
76746,262.64,35087.93
76756,241.42,49095.13
76780,177.63,16532.78
76803,197.66,27742.36
76811,555.9,747791.3
76814,190.16,38194.76
76815,933.0,427764.68
76817,514.85,643274.75
76828,254.42,214883.78
76832,430.68,310882.32
76841,168.74,28987.95
76861,451.24,248206.64
76887,252.64,147807.26
76943,252.1,35889.76
76957,339.16,225226.99
76960,289.31,288816.79
76965,252.54,54665.81
76972,620.85,220296.67
76987,309.09,159171.68
76988,262.14,40954.01
77006,177.97,14262.45
77008,447.18,118380.18
77020,367.49,473332.27
77023,453.8,283803.73
77036,518.99,73199.23
77041,356.73,736542.6
77050,158.67,11022.89
77051,532.84,858320.8
77102,314.47,368270.57
77111,222.58,38702.79
77112,430.64,757550.35
77121,474.28,182370.06
77138,302.19,200880.2
77142,431.65,203617.23
77145,197.46,20225.31
77152,502.34,105186.21
77166,327.23,239527.4
77172,382.58,774170.84
77173,231.09,64526.99
77178,302.19,111146.23
77189,281.06,298416.75
77194,574.19,286621.4
77195,334.65,250731.3
77200,236.53,29309.5
77207,213.65,62174.36
77215,234.9,50762.67
77218,383.0,41807.75
77221,346.62,246274.56
77222,580.35,6482269.78
77224,599.33,548916.71
77228,224.64,98094.61
77234,316.14,132647.04
77279,386.79,53164.3
77282,587.43,2112229.51
77297,226.23,24130.27
77302,186.91,32906.78
77304,463.47,579880.06
77344,495.24,1248401.16
77380,429.87,730421.43
77388,294.62,159275.58
77404,502.76,1008140.57
77428,291.83,79755.64
77441,209.04,70866.79
77443,282.49,32627.45
77446,226.94,119125.65
77448,594.11,944741.18
77468,463.24,938221.43
77471,299.97,169861.59
77489,235.73,99435.97
77496,188.26,31199.25
77507,598.25,1382646.26
77545,526.81,174948.92
77560,327.57,199588.74
77564,229.26,87015.43
77568,426.66,86214.5
77579,335.82,135044.28
77589,204.27,34261.1
77609,516.39,41849.12
77613,252.0,59619.77
77640,427.18,816743.13
77654,202.7,59170.04
77655,488.39,70835.91
77676,406.69,568657.27
77692,404.48,194974.18
77701,180.2,23193.94
77724,198.76,26735.62
77740,208.46,52279.38
77770,262.26,192472.89
77772,590.06,588261.92
77787,3143.43,11043094.31
77791,612.25,1354610.03
77805,192.31,60322.87
77808,1082.47,1045964.63
77873,501.76,1293530.12
77876,310.6,70279.68
77901,273.81,113825.08
77908,239.9,33968.13
77909,216.99,41280.05
77921,172.92,15225.12
77942,381.55,29196.25
77945,400.51,117429.44
77951,229.09,79618.53
77988,508.98,633662.91
77994,221.55,17640.39
77998,188.07,15854.74
77999,301.63,171212.93
78007,318.73,79767.89
78009,273.62,169346.8
78013,236.48,48157.79
78014,200.17,16296.37
78015,193.57,39568.75
78020,352.44,318504.01
78048,513.45,72332.96
78060,208.13,37527.05
78061,275.06,111032.7
78063,246.29,46607.12
78067,181.75,29051.77
78082,524.7,1001263.21
78097,297.53,214871.34
78111,782.45,690624.44
78115,215.63,27032.83
78116,352.34,151805.98
78118,812.74,1542352.18
78125,222.64,29779.29
78136,192.32,22113.17
78154,210.79,34396.29
78165,562.25,613105.29
78166,289.08,217640.37
78167,319.58,519016.91
78169,177.06,22397.32
78170,260.76,103120.01
78174,623.45,151724.17
78182,433.88,143652.07
78190,207.58,59863.18
78196,204.18,47714.39
78210,270.29,152543.33
78228,449.32,458614.38
78229,342.95,262595.27
78242,306.98,49086.25
78243,377.96,423830.75
78249,205.29,76307.67
78260,257.27,25689.04
78269,264.42,133451.68
78313,260.98,205828.18
78320,336.0,210045.68
78339,501.93,1535231.59
78347,236.36,75530.21
78348,582.3,1233307.01
78351,152.42,8390.57
78360,268.96,60988.7
78363,397.4,716730.6
78366,248.13,107112.15
78367,236.95,76553.4
78380,303.69,367366.14
78408,521.08,56099.68
78409,229.73,34172.77
78410,213.87,90701.03
78429,302.78,564153.07
78439,367.75,43475.75
78452,235.38,11178.11
78455,380.18,106600.43
78462,428.4,114015.83
78464,239.65,122017.58
78469,373.65,336320.3
78474,257.55,59047.49
78495,569.22,75606.0
78499,231.87,103198.76
78503,686.46,387872.84
78522,244.03,55740.18
78539,390.73,74422.04
78555,186.87,31202.05
78570,232.63,99337.97
78597,182.82,11928.0
78599,233.25,95178.99
78605,174.02,6532.61
78608,287.54,281704.81
78613,316.28,517312.78
78639,156.15,7653.87
78645,230.21,58513.42
78651,840.53,763954.15
78668,769.57,319186.55
78672,180.64,21933.58
78677,181.81,9194.83
78678,391.5,243011.98
78687,264.49,107769.7
78692,477.65,154684.93
78693,2205.19,2286573.63
78702,322.87,99027.07
78706,390.42,108169.42
78709,228.04,43090.14
78712,210.66,46051.13
78718,262.12,48500.19
78726,623.66,925938.98
78729,257.37,93734.37
78730,282.79,110251.98
78740,1017.87,116333.23
78750,250.95,108776.78
78759,279.64,69080.57
78761,168.45,9319.18
78769,439.63,812158.58
78771,269.18,221066.25
78775,173.69,19242.97
78780,583.75,131714.09
78796,545.6,131424.55
78809,255.77,91772.46
78822,1464.37,150318.7
78845,231.93,20488.27
78850,396.89,159640.66
78870,242.59,54901.92
78883,295.27,30673.51
78894,763.26,539760.74
78901,246.06,109426.96
78914,192.84,55421.79
78921,281.49,78350.75
78928,254.48,147778.23
79003,326.11,66034.49
79007,211.8,32051.96
79010,270.09,60963.12
79016,205.05,49253.07
79031,219.66,51786.58
79039,199.84,44728.42
79053,159.23,11213.45
79065,429.68,114818.62
79095,217.39,67517.46
79108,291.37,84416.66
79109,281.91,110212.08
79111,296.21,356255.36
79114,199.64,23938.06
79117,378.88,103638.2
79149,320.47,239318.23
79152,422.71,163078.58
79159,162.0,11752.98
79170,222.77,54168.57
79174,509.55,926271.44
79191,203.81,75387.53
79192,184.41,11448.02
79211,234.22,90502.96
79222,247.08,69928.2
79225,264.21,68698.6
79231,168.35,18694.86
79233,545.13,399843.26
79234,521.12,521521.13
79255,202.42,29403.63
79269,222.42,86947.89
79291,215.41,47584.55
79292,581.24,2302402.78
79300,216.35,34464.6
79301,519.88,109025.26
79302,266.78,49853.64
79307,298.0,661780.04
79308,624.69,10640867.88
79311,228.52,56919.43
79313,267.89,70204.68
79323,286.62,119150.57
79325,214.18,38736.6
79329,302.74,47372.85
79340,676.74,578799.69
79346,503.69,436101.46
79348,237.14,50856.82
79353,618.58,1603283.62
79355,364.33,405392.21
79357,244.89,89675.55
79359,237.87,140704.97
79380,252.21,112566.21
79382,326.73,233224.74
79384,205.54,50070.32
79390,259.18,32680.71
79400,181.78,13940.95
79404,553.07,594976.86
79407,686.42,557894.82
79412,377.17,1319253.41
79415,761.98,131147.24
79418,291.86,295915.44
79429,304.63,61622.26
79436,395.9,1028175.04
79450,244.61,136538.21
79451,179.02,24043.08
79452,199.21,32784.17
79454,233.59,127947.85
79473,358.47,116628.2
79474,613.81,1018954.21
79480,167.82,11033.61
79485,199.68,44114.43
79508,573.43,1630635.54
79542,475.07,276743.11
79547,394.23,256860.75
79555,212.07,43476.33
79557,241.71,32301.71
79558,162.65,12006.21
79560,477.38,112553.45
79561,311.64,59295.31
79564,266.24,48960.67
79566,478.14,702831.42
79571,215.57,55905.09
79577,206.2,16341.67
79587,226.7,22884.18
79588,200.88,23544.87
79634,370.96,55600.83
79637,247.69,58745.45
79640,668.39,262637.97
79666,587.7,1029506.98
79668,311.04,81641.18
79672,242.2,100126.19
79673,245.07,193745.45
79677,417.71,277094.08
79679,845.07,1079616.08
79686,1112.46,893379.45
79694,465.63,378795.75
79698,180.24,30203.51
79707,203.38,57112.89
79710,294.53,66094.56
79716,176.37,21379.84
79725,289.61,176790.49
79726,220.12,40409.39
79736,234.55,71281.2
79746,177.8,21213.89
79747,251.31,138631.12
79751,228.55,140386.82
79760,244.95,64081.27
79762,250.3,74315.84
79769,246.19,71211.16
79773,341.07,403365.44
79783,344.24,561640.52
79796,616.74,18471.49
79811,230.12,35344.55
79815,254.31,141153.45
79830,199.32,43627.44
79832,653.61,1313820.91
79841,746.38,1820360.7
79852,182.91,22172.36
79854,531.42,328728.37
79872,237.9,22710.17
79884,222.96,40073.58
79888,220.25,60318.97
79897,312.58,51655.88
79901,282.58,69741.42
79923,209.2,78341.79
79943,432.49,323604.03
79944,535.67,441814.58
79947,257.77,187008.72
79952,228.09,67476.64
79954,204.77,66788.52
79958,216.1,34000.99
79965,306.64,32869.47
79977,215.43,35704.8
79979,10868.93,4112603.88
79983,361.39,400090.55
79989,1148.88,649343.18
79992,541.29,328823.13
80009,484.98,477364.53
80014,248.14,85332.71
80021,153.35,17176.64
80023,553.76,112299.06
80026,196.38,26894.29
80029,190.27,14727.49
80031,219.74,27743.33
80032,197.44,22139.45
80048,236.19,59234.84
80051,329.94,361529.3
80070,210.59,61843.56
80076,308.26,190694.62
80092,260.1,96299.93
80106,333.07,41967.89
80131,212.14,51509.74
80132,246.76,126858.79
80138,220.36,47565.23
80142,556.13,1224196.31
80144,275.08,82636.25
80148,208.48,52268.94
80159,365.66,447345.15
80160,290.38,176254.4
80161,315.64,41901.22
80162,488.47,257002.49
80171,223.6,34800.06
80172,372.0,361073.2
80173,174.18,16684.07
80180,551.31,167658.07
80184,597.38,2943238.57
80204,305.33,207822.18
80206,236.59,43712.86
80211,593.89,358165.18
80220,289.76,62013.9
80221,516.02,5105992.66
80236,451.93,398839.16
80241,156.42,16216.57
80260,295.39,89578.2
80267,332.29,273318.68
80289,347.68,53358.5
80291,176.53,13089.84
80297,374.4,140004.39
80301,1418.11,310239.39
80306,174.59,19530.5
80316,410.04,236586.71
80318,200.81,17211.87
80325,373.55,82504.85
80328,252.17,86522.54
80347,266.67,164098.85
80355,297.46,289508.0
80361,227.94,68362.59
80373,223.74,62000.68
80382,823.56,580589.09
80411,179.29,23317.77
80414,417.34,560615.13
80418,170.47,16838.21
80423,231.5,49067.27
80437,466.58,481592.4
80458,368.08,206713.2
80462,245.26,132352.08
80484,349.02,255689.36
80518,187.66,8387.81
80525,272.35,137487.47
80530,218.02,21432.99
80533,168.44,26494.36
80534,182.67,13664.53
80535,495.86,33520.37
80536,680.47,475048.26
80545,291.61,43758.37
80551,310.59,73550.59
80573,422.74,439171.0
80575,197.04,25571.16
80584,267.65,247080.82
80592,236.95,41742.11
80594,452.13,174094.38
80595,179.21,17349.47
80603,226.84,51060.02
80608,208.01,24506.31
80618,223.27,41384.68
80622,379.9,632659.05
80628,420.12,557848.66
80633,766.24,348442.08
80639,187.45,21582.24
80640,313.21,37095.78
80645,452.4,104833.91
80664,209.28,47067.92
80668,605.71,4344595.04
80672,330.47,922071.31
80683,207.97,15087.27
80698,287.97,270014.89
80706,284.13,67039.78
80711,317.43,310029.92
80720,403.19,901217.56
80721,556.04,479930.37
80736,399.13,88347.76
80739,383.1,99613.69
80742,312.75,96710.88
80754,201.52,37512.32
80762,683.3,375435.82
80765,546.67,1161340.53
80774,414.88,282911.07
80777,456.46,89498.67
80778,225.01,155912.24
80793,577.02,215707.13
80794,174.08,10238.49
80801,1964.36,407594.68
80813,208.45,41892.14
80817,307.18,252517.33
80818,716.57,1624251.71
80828,769.19,2137011.57
80829,304.66,171615.14
80833,363.26,473076.2
80838,641.01,651316.3
80839,392.78,435990.77
80841,189.05,36867.62
80886,250.06,99265.97
80896,211.38,86287.04
80897,219.97,81379.11
80899,243.31,98505.86
80921,550.17,90273.57
80924,237.14,109763.09
80955,421.7,1078807.63
80963,799.84,1135303.24
80967,558.8,530635.87
80972,237.61,84987.69
80973,539.99,109703.89
80977,211.46,35119.76
80981,208.55,33195.37
80982,259.62,132726.12
80986,228.7,47534.59
80997,564.27,77793.27
81001,305.01,257184.4
81002,268.85,29282.63
81010,170.36,24404.91
81014,273.69,350239.96
81020,568.8,340303.32
81022,319.57,163268.51
81027,239.58,35565.36
81035,468.55,112146.93
81038,290.07,88845.65
81047,313.22,9119.57
81055,217.43,43477.4
81056,229.73,105974.45
81059,205.49,46352.47
81061,257.07,40976.57
81063,320.73,16776.02
81070,420.78,495543.47
81071,353.46,140682.29
81077,268.9,109300.68
81078,259.71,80571.69
81081,275.74,83846.01
81092,350.9,48452.41
81099,1432.47,389842.04
81104,531.64,897965.28
81106,451.17,341147.45
81111,212.27,31958.69
81112,690.51,772230.51
81113,181.5,38034.43
81123,183.1,20838.26
81126,206.42,50139.61
81128,260.36,69598.69
81133,226.72,62033.96
81138,273.86,59870.94
81150,238.19,38785.82
81158,335.88,49891.69
81159,359.3,216033.98
81164,363.17,928451.62
81166,417.09,233983.18
81178,706.07,911020.14
81189,472.39,92742.56
81192,1002.76,298888.08
81210,740.82,646643.1
81212,579.43,350169.84
81220,278.96,131773.92
81226,241.99,69561.24
81242,401.18,336467.92
81246,192.46,33813.19
81251,471.37,533903.23
81253,214.11,97262.79
81257,278.97,47581.46
81258,336.32,188103.82
81262,212.75,30307.02
81263,188.47,24063.94
81277,198.96,27873.73
81284,259.3,153315.35
81300,223.31,107295.86
81315,267.11,88386.46
81335,238.26,70953.24
81336,256.4,81362.43
81344,206.51,46737.44
81348,272.22,206098.17
81350,1190.51,1066730.67
81371,244.73,35018.11
81374,563.89,1754148.43
81390,284.65,283195.32
81408,303.06,118584.32
81412,405.51,1088341.32
81415,299.48,52539.89
81416,356.87,425966.91
81419,247.92,85600.89
81448,241.78,85232.9
81452,525.46,103651.54
81453,234.79,132322.11
81456,259.67,54215.27
81472,545.9,761091.37
81488,298.9,139161.87
81504,245.92,73270.43
81523,695.37,173932.77
81524,281.88,150860.65
81528,167.5,17283.03
81535,929.59,5111675.94
81543,269.52,37410.09
81549,303.38,110077.53
81584,955.39,719406.4
81588,169.79,12858.52
81594,467.21,2112199.08
81601,269.89,361956.62
81606,157.36,10025.39
81622,235.92,51296.3
81625,298.9,62479.41
81640,258.02,119744.82
81647,303.51,474277.35
81648,266.38,28267.82
81654,208.65,23414.64
81657,192.51,16619.59
81664,574.84,139262.65
81669,189.15,17162.19
81674,456.94,584942.71
81689,378.06,384073.4
81697,192.6,13200.27
81709,362.09,41600.35
81712,228.58,48598.93
81716,273.19,66213.27
81723,322.25,28394.58
81742,317.25,75069.91
81747,1970.67,3976921.2
81758,341.1,230427.98
81760,338.15,226036.92
81779,189.37,29007.54
81813,537.03,194550.48
81815,256.43,27527.8
81822,290.01,422665.24
81823,420.85,717407.87
81836,175.68,15528.05
81838,177.78,15994.88
81853,337.2,57078.19
81861,236.7,122632.8
81865,375.63,114414.78
81875,213.45,27231.4
81879,307.6,154647.79
81896,341.63,54707.15
81900,280.31,157319.25
81920,358.2,166465.29
81924,196.45,32385.89
81926,629.5,2863465.53
81931,556.41,562354.93
81942,527.81,616361.83
81944,323.79,150387.63
81967,330.59,80618.22
81989,207.69,23852.94
81990,296.42,46840.2
82002,298.11,106086.11
82009,265.22,99235.49
82012,260.48,56493.8
82015,285.19,85844.85
82022,251.06,30199.17
82032,736.54,2732063.8
82037,580.49,130861.79
82047,400.15,416255.81
82065,298.1,218452.03
82071,288.45,70661.14
82098,215.77,64481.53
82123,487.63,101646.1
82126,458.59,20006.99
82141,432.76,293166.45
82146,176.81,12157.31
82152,194.21,15412.78
82174,285.38,107252.33
82178,218.6,72155.89
82179,430.03,392004.5
82207,314.24,705844.14
82214,240.24,48717.81
82216,322.13,120487.29
82221,445.04,186201.92
82235,233.61,100503.99
82244,190.88,40655.11
82245,449.5,232394.41
82248,277.03,47146.12
82279,233.49,56330.87
82296,212.47,32046.89
82309,205.94,15218.67
82315,472.48,140059.03
82320,457.06,626970.54
82323,179.89,10512.09
82324,231.91,29926.86
82329,198.09,57872.75
82330,440.02,99299.45
82331,452.28,256948.8
82338,290.91,111794.31
82339,172.48,12340.05
82375,408.59,375400.58
82380,275.36,367166.0
82384,319.12,152593.08
82397,441.51,158111.08
82403,265.51,306133.48
82407,645.85,875563.7
82412,504.74,57865.84
82413,176.76,20772.81
82415,781.3,465403.52
82443,241.52,133206.92
82449,255.4,75746.91
82450,180.2,29757.22
82456,473.68,421638.7
82465,1072.85,501230.44
82468,344.49,266026.74
82475,217.78,56352.98
82478,276.77,84117.44
82483,427.42,132418.65
82484,200.9,33186.75
82494,188.28,24303.4
82496,275.22,109363.51
82500,588.79,1308615.19
82514,313.25,97517.61
82523,296.1,497166.69
82528,397.63,439685.88
82533,439.1,180409.8
82555,277.99,71473.8
82581,218.87,54139.28
82594,316.1,131093.24
82619,407.62,65952.31
82622,214.02,48282.37
82625,329.42,140990.72
82636,225.21,57585.59
82644,277.2,79174.25
82647,421.19,796257.3
82678,187.01,31379.77
82680,255.49,186401.0
82703,243.75,9476.95
82704,980.94,3321864.34
82715,473.37,20127.0
82724,246.37,121635.63
82729,597.27,423260.51
82737,276.34,134388.6
82741,382.63,556974.65
82752,242.4,111752.48
82762,194.73,31479.56
82768,807.22,536335.26
82773,793.36,2643471.59
82778,312.61,251139.11
82795,182.34,30809.28
82803,271.98,105428.58
82824,475.08,234828.79
82828,423.44,112799.53
82835,219.67,125404.59
82838,214.47,25136.58
82839,205.12,96450.64
82840,203.7,12881.76
82845,383.11,199287.49
82846,205.0,32104.97
82849,457.43,659839.59
82853,179.77,18135.17
82860,239.38,98250.8
82862,479.05,544447.84
82864,437.44,187928.08
82866,301.26,95797.46
82868,265.52,103751.59
82905,269.83,139913.79
82906,368.27,173860.43
82908,919.14,54580.32
82912,217.57,41251.95
82933,268.5,39069.26
82948,212.95,48411.22
82952,235.28,61507.9
82953,209.68,92847.93
82954,576.24,1656623.76
82955,206.44,43310.91
82956,267.01,36216.35
82957,838.48,237046.57
82958,1430.28,1626286.45
82963,314.43,102605.48
82970,1500.92,786758.82
82977,809.05,1198195.07
82988,294.99,190517.77
82997,1520.35,541006.1
83022,190.11,23122.5
83024,435.74,948576.85
83033,183.95,20974.79
83040,280.99,207903.76
83042,432.63,467056.39
83044,318.66,267456.3
83074,369.75,519861.59
83078,323.35,421477.96
83079,263.87,80735.11
83082,248.57,98515.52
83083,342.27,33211.37
83084,480.05,2388039.84
83085,254.81,56990.32
83086,275.98,148958.28
83088,228.18,53509.54
83093,178.9,18665.32
83101,3354.87,1995038.45
83109,425.04,175574.75
83120,259.56,109354.98
83127,195.68,22870.53
83128,212.66,14535.07
83166,211.53,22949.38
83170,265.33,137996.0
83173,285.74,121420.1
83178,344.5,455975.19
83188,253.95,233157.56
83189,204.59,50542.75
83203,161.23,15864.56
83206,753.34,5730648.77
83223,687.38,1889673.89
83237,735.36,426617.06
83252,572.45,1255682.74
83271,170.59,24123.42
83272,442.37,168382.33
83282,161.5,15507.77
83326,267.16,129163.22
83336,218.62,39642.15
83337,270.09,45978.63
83343,219.76,20661.06
83377,1875.24,961003.31
83387,172.42,16257.2
83397,196.69,48328.57
83398,186.96,25869.01
83402,203.55,15176.29
83445,180.9,9675.95
83446,436.7,782113.74
83453,196.59,41266.54
83472,250.52,81326.3
83474,215.76,56529.35
83485,186.95,15757.7
83500,249.03,100067.09
83504,207.11,45560.39
83506,553.43,206524.72
83528,253.47,122111.18
83529,243.83,61319.91
83530,331.89,211974.37
83540,271.47,37894.18
83541,458.89,426072.1
83545,372.62,221716.93
83567,202.32,50156.0
83570,332.38,325764.23
83580,271.16,156814.7
83582,619.73,2964348.9
83591,239.19,122595.01
83597,226.61,44694.9
83605,209.25,23732.99
83606,322.22,345361.13
83619,461.88,735316.2
83651,445.74,756901.94
83652,442.49,243894.94
83664,423.65,449302.97
83676,357.87,372898.02
83715,625.67,556697.33
83731,176.51,18900.43
83732,279.19,94397.97
83733,267.48,162315.3
83735,371.64,98788.99
83743,293.98,116659.12
83745,2106.24,401233.46
83760,340.45,198732.42
83771,249.67,79195.55
83781,297.15,90118.84
83804,259.82,59777.74
83808,275.31,106979.27
83824,469.17,46294.17
83826,248.47,78336.72
83827,198.94,19695.42
