,aRarity,mRarity
83679,839.83,318.51
83680,67.05,5.78
83681,108.06,13.78
83682,250.0,5.65
83683,185.37,216.08
83692,171.05,52.4
83693,117.07,68.47
83699,152.62,371.97
83700,94.88,46.44
83701,238.93,329.57
83702,129.17,65.71
83703,241.38,183.03
83713,94.74,6.37
83714,113.44,25.6
83716,240.5,3119.52
83717,90.5,22.58
83718,563.79,94.83
83720,163.52,1089.7
83721,158.79,296.42
83722,128.73,56.82
83723,128.25,21.16
83724,314.29,1643.12
83730,94.31,37.94
83734,65.73,9.67
83736,834.81,5338.35
83739,112.86,34.64
83740,135.25,409.54
83741,171.83,151.28
83746,329.44,52.97
83747,449.68,573.47
83748,72.44,9.49
83749,510.21,318.82
83756,399.85,49.03
83757,76.81,33.48
83758,76.49,28.18
83759,132.8,56.26
83761,108.74,26.48
83765,65.99,9.78
83766,149.81,203.87
83767,881.71,121.9
83768,210.71,25.07
83779,882.78,18.87
83780,351.06,1770.62
83785,58.17,6.71
83786,106.21,40.11
83790,10561.81,60.31
83793,128.81,61.76
83794,256.85,35.7
83800,349.96,40.42
83801,48.22,3.5
83803,265.64,74.5
83805,93.61,24.18
83806,207.77,3149.2
83807,247.79,8.04
83810,134.77,276.8
83817,75.47,14.82
83818,86.29,15.67
83819,237.42,523.11
83820,441.01,218.89
83822,113.85,50.14
83823,74.95,16.08
83825,188.4,59.77
83828,380.76,256.7
83829,102.68,15.43
83832,144.25,44.51
83833,140.68,101.22
83834,86.48,34.56
83835,115.71,29.4
83838,164.56,83.21
83839,1604.26,7049.13
83840,67.95,22.77
83841,156.7,296.42
83845,172.87,86.39
83846,178.14,249.85
83850,188.43,78.9
83857,105.54,61.26
83858,131.05,65.21
83860,86.53,33.67
83861,140.11,139.86
83862,998.4,272.21
83863,101.18,90.8
83866,251.73,83.3
83867,259.04,103.24
83870,151.62,276.37
83871,54.41,3.23
83872,188.11,30.68
83878,73.79,8.45
83879,247.31,75.74
83880,68.85,17.92
83881,122.26,18.36
83883,697.8,113.1
83884,516.65,30.43
83885,106.25,92.97
83886,175.02,190.61
83887,74.94,9.5
83889,199.05,387.5
83890,89.7,21.81
83892,140.69,29.72
83893,404.23,680.58
83895,262.1,365.78
83897,205.48,237.42
83898,604.91,405.49
83901,178.7,51.84
83902,125.31,33.75
83903,99.05,61.79
83905,134.99,56.94
83914,80.11,30.39
83915,69.76,6.95
83916,421.36,414.12
83917,67.31,28.95
83918,100.14,71.56
83919,240.74,430.82
83924,126.29,66.65
83926,78.77,4.51
83941,78.71,87.81
83942,189.6,58.83
83947,97.62,32.37
83949,62.84,5.86
83952,60.03,7.29
83954,148.73,82.67
83955,121.66,140.98
83956,85.74,26.34
83957,295.95,375.83
83959,127.4,163.82
83960,398.9,406.18
83961,176.87,548.78
83972,107.04,50.81
83973,953.93,260.43
83975,189.72,199.25
83978,219.97,51.25
83979,956.59,472.34
83982,84.16,38.91
83985,224.85,1085.71
83986,68.33,14.13
83988,172.35,1116.23
83989,5303.79,28.45
83991,341.22,23.29
83992,86.17,50.17
83993,74.73,18.82
83998,134.75,94.31
83999,123.48,33.08
84001,112.64,122.83
84002,122.58,127.84
84003,101.09,39.91
84006,144.43,164.68
84013,150.42,180.02
84014,245.18,32.16
84017,135.74,20.57
84018,425.01,77.78
84020,67.87,14.24
84021,126.2,40.59
84022,254.8,505.1
84023,208.12,189.64
84024,517.33,79.07
84025,126.83,143.34
84027,172.26,38.96
84031,155.31,140.76
84032,125.35,116.76
84033,204.38,186.2
84034,125.31,68.71
84038,811.97,24.7
84042,150.33,71.31
84043,74.32,8.2
84044,192.7,27.54
84045,89.48,51.54
84048,90.9,17.04
84051,120.2,27.38
84058,170.87,237.15
84062,354.74,609.95
84064,118.92,810.31
84065,165.28,106.6
84067,174.84,271.09
84070,122.33,69.38
84072,205.21,163.47
84074,85.95,14.83
84075,209.17,142.05
84079,296.81,198.18
84082,208.85,1442.88
84083,267.14,17.36
84085,78.82,50.35
84086,337.6,339.01
84087,1001.73,1092.84
84089,106.42,99.18
84090,211.19,586.63
84091,248.23,37.44
84093,158.79,173.89
84102,147.56,150.23
84103,149.29,265.99
84104,398.8,1076.2
84105,204.94,38.32
84108,248.55,119.85
84111,105.4,16.33
84112,147.18,122.36
84115,147.69,36.38
84117,63.63,5.76
84130,179.05,188.86
84134,110.83,131.83
84137,373.13,131.85
84138,91.51,15.65
84145,68.52,10.21
84146,326.26,7.42
84147,116.32,164.21
84148,236.41,61.0
84149,227.2,136.79
84151,282.47,1523.04
84157,233.15,309.91
84160,187.81,64.48
84163,230.42,102.07
84164,673.1,988.41
84165,153.64,37.76
84166,197.88,188.01
84167,563.95,222.1
84169,469.96,868.15
84170,85.16,10.24
84171,245.87,396.4
84172,108.04,20.95
84173,69.14,14.0
84174,3551.65,52.36
84176,164.53,195.61
84179,78.44,10.5
84189,79.3,9.05
84190,185.53,321.84
84191,144.52,186.22
84192,231.62,62.22
84194,2177.57,167.38
84195,145.03,42.32
84197,182.41,163.94
84198,194.61,39.94
84199,216.82,40.98
84200,362.91,79.88
84201,660.11,15.34
84202,172.59,119.27
84204,88.15,15.7
84205,282.6,799.33
84208,211.8,68.55
84209,218.26,69.99
84210,90.23,18.26
84211,193.05,75.65
84217,160.29,24.02
84218,1238.55,72.29
84220,119.72,19.42
84222,228.12,19.26
84224,52.6,8.26
84232,147.05,119.29
84234,288.43,97.45
84236,86.87,28.76
84238,57.78,14.43
84251,182.67,118.31
84252,153.52,111.64
84258,370.78,377.53
84259,88.33,38.88
84260,96.83,44.92
84261,164.08,78.89
84266,103.82,12.35
84270,254.15,341.42
84271,106.15,61.8
84272,356.7,282.94
84273,76.72,53.36
84274,192.0,2405.61
84280,101.03,17.02
84285,76.26,18.07
84287,135.39,361.19
84290,316.5,459.2
84293,397.57,979.5
84294,156.14,109.72
84295,88.3,82.74
84296,81.19,21.1
84300,88.31,35.09
84301,177.93,121.6
84303,72.08,21.28
84310,407.07,1313.13
84312,267.45,30.88
84313,200.52,214.47
84314,324.67,850.88
84315,167.07,287.6
84316,218.14,121.43
84317,100.12,17.16
84318,150.58,142.4
84320,192.55,98.14
84322,301.76,3133.97
84323,357.17,177.66
84325,262.68,135.79
84326,2746.8,1256.52
84328,10707.18,1111.85
84329,380.9,164.17
84330,152.75,149.04
84343,203.13,119.2
84345,518.58,6708.16
84346,92.29,5.18
84348,73.2,23.64
84354,257.36,91.74
84357,149.34,50.32
84360,93.05,5.09
84367,46.67,2.1
84368,142.02,112.62
84369,150.09,11.95
84370,335.99,202.52
84373,587.47,1067.16
84378,305.16,79.31
84380,212.55,30.3
84381,135.88,205.09
84383,130.4,71.96
84384,164.16,733.68
84385,276.95,55.31
84386,105.54,8.49
84387,294.14,526.83
84388,68.22,10.16
84389,116.7,67.35
84391,158.9,327.85
84394,107.84,45.79
84395,167.86,1051.89
84396,87.24,17.86
84397,430.48,100.91
84424,57.95,13.53
84425,73.37,50.11
84432,129.86,116.07
84436,510.02,206.6
84439,367.39,759.1
84440,144.13,157.73
84441,155.08,151.95
84442,262.76,120.45
84443,242.83,113.78
84445,107.59,18.4
84449,96.6,35.19
84450,127.87,25.8
84451,105.0,26.86
84452,139.67,53.44
84453,1573.09,220.21
84456,174.91,452.42
84460,260.22,57.58
84461,109.76,36.81
84462,163.47,72.03
84463,110.33,18.83
84464,64.16,9.79
84472,240.6,83.93
84473,145.1,16.35
84474,137.13,56.03
84475,78.11,23.92
84476,79.97,13.19
84477,315.19,208.64
84478,145.89,43.96
84481,161.72,441.56
84482,139.69,197.88
84483,223.53,845.83
84484,319.42,53.91
84485,91.9,13.46
84486,181.73,224.75
84487,280.04,266.55
84493,130.82,156.32
84496,211.9,37.55
84499,5363.9,88.34
84501,399.97,3027.23
84503,485.93,3766.53
84506,206.39,58.88
84507,87.36,24.4
84509,173.4,181.31
84510,276.93,1357.74
84511,258.48,6.94
84512,89.56,18.76
84513,140.82,257.76
84514,432.81,727.53
84515,204.98,358.9
84516,316.53,1417.02
84522,93.21,15.11
84523,182.39,59.28
84524,131.43,102.17
84525,141.89,91.85
84529,174.91,84.84
84530,223.0,239.66
84537,247.81,169.81
84538,262.41,2916.35
84539,339.54,37.69
84542,73.09,20.23
84544,146.58,36.55
84546,266.16,91.98
84548,219.55,631.75
84549,64.51,7.42
84550,131.16,30.41
84552,1995.13,338.22
84553,60.34,13.23
84554,373.75,248.76
84560,112.91,41.71
84563,59.0,6.39
84570,622.9,1717.76
84571,1142.42,621.58
84572,315.4,323.03
84573,80.83,24.34
84575,55.06,4.27
84576,129.52,36.02
84578,391.05,19.24
84579,166.41,347.21
84580,265.46,66.06
84581,112.77,47.68
84582,146.24,326.19
84583,169.58,170.38
84584,115.49,11.25
84588,131.0,122.97
84590,126.81,84.59
84592,606.77,1161.22
84593,110.0,27.32
84595,121.53,54.26
84596,328.16,43.52
84598,193.69,583.89
84600,131.89,32.03
84601,157.89,67.11
84602,176.41,53.96
84604,242.38,68.14
84605,97.66,50.64
84607,154.6,445.91
84608,139.12,95.52
84609,80.12,34.66
84610,85.09,11.29
84611,180.06,104.05
84615,103.66,33.49
84616,261.64,40.13
84618,508.89,2453.18
84624,108.04,22.15
84626,115.67,17.25
84627,83.16,24.08
84628,166.39,523.66
84629,141.23,70.48
84630,155.74,152.17
84632,438.3,810.12
84633,79.72,33.36
84640,103.36,71.81
84646,75.9,9.29
84648,117.71,23.15
84650,128.49,68.25
84651,61.34,9.09
84653,156.92,34.05
84655,107.19,38.37
84656,132.08,79.98
84658,309.45,614.24
84663,157.12,242.05
84664,58.18,5.48
84666,740.1,9.13
84667,208.61,69.8
84669,76.42,21.15
84671,327.06,1214.62
84679,100.14,87.15
84681,132.34,64.25
84684,210.27,796.62
84686,106.19,31.14
84699,197.5,137.4
84704,74.15,17.76
84707,223.75,49.42
84711,297.19,43.11
84714,63.04,10.79
84715,89.81,68.51
84733,71.83,28.75
84738,351.4,65.31
84739,210.09,56.31
84740,198.2,37.81
84743,231.36,300.32
84744,144.5,75.4
84747,118.51,31.22
84748,72.5,22.7
84749,87.76,19.55
84750,128.66,30.93
84754,77.8,19.1
84755,182.78,341.56
84761,94.05,24.07
84762,51.49,6.36
84763,165.38,148.51
84765,189.87,159.36
84766,80.88,33.71
84767,81.17,47.24
84769,238.47,6.63
84770,123.34,45.28
84771,124.42,49.52
84772,247.86,203.13
84773,67.73,9.06
84774,152.55,138.77
84776,302.42,497.85
84777,117.43,194.7
84778,336.57,30.66
84781,93.87,30.61
84782,92.06,31.22
84790,172.69,214.36
84792,165.87,70.31
84793,115.61,21.56
84800,150.55,17.14
84801,91.34,16.49
84802,153.76,80.97
84805,651.32,145.09
84806,165.5,40.78
84807,223.37,540.15
84808,192.7,577.87
84819,56.12,7.27
84822,115.77,16.61
84823,146.08,111.5
84826,202.85,96.35
84830,373.95,523.61
84832,224.98,203.3
84835,214.91,181.94
84836,202.21,414.64
84837,165.46,98.49
84838,74.2,30.28
84840,208.35,239.5
84841,183.85,243.66
84842,230.79,54.99
84844,133.86,63.07
84845,404.31,33.45
84847,82.46,14.19
84848,112.65,66.64
84849,166.19,283.14
84850,548.52,159.12
84851,158.98,98.22
84852,173.61,7.93
84858,165.81,167.36
84859,87.02,15.65
84862,357.05,59.74
84863,56.4,6.33
84873,219.63,26.92
84876,145.23,67.81
84877,381.65,23.89
84878,300.1,2065.39
84885,162.37,194.64
84888,201.33,128.66
84889,161.0,370.94
84896,145.42,64.04
84899,10558.71,129.14
84902,218.51,38.06
84903,154.15,306.49
84904,126.94,48.45
84907,283.97,20.47
84908,228.1,984.05
84918,98.93,45.03
84925,104.69,54.77
84926,131.39,251.92
84933,1112.67,1200.24
84942,93.73,24.11
84943,206.62,28.55
84949,254.98,735.88
84952,107.53,48.02
84957,83.63,15.15
84958,259.21,1141.54
84959,122.02,58.11
84960,67.24,27.34
84969,1390.54,123.94
84970,404.41,934.63
84971,178.87,245.64
84982,84.82,35.32
84984,128.31,103.78
84985,329.64,366.08
84986,312.64,2303.09
84987,168.1,120.87
84999,118.97,110.24
85002,91.44,53.11
85003,83.27,7.23
85004,296.43,8984.07
85005,91.15,33.4
85007,86.97,6.38
85013,142.79,50.17
85021,196.58,105.61
85022,243.59,79.37
85030,3608.19,164.47
85032,188.33,128.02
85037,88.48,22.16
85040,125.71,85.59
85041,177.28,2049.63
85042,343.94,46.54
85046,57.1,3.85
85047,77.57,13.37
85048,125.06,61.69
85049,112.97,76.22
85051,152.31,78.72
85052,65.98,9.44
85053,63.34,2.92
85054,1857.43,1051.88
85056,133.76,68.68
85062,96.2,51.14
85065,168.82,67.45
85068,117.19,27.47
85069,307.05,73.17
85070,117.07,24.02
85071,162.06,96.56
85084,79.99,11.82
85085,110.69,55.58
85093,123.04,117.57
85094,236.63,89.65
85095,272.83,3258.86
85096,57.18,10.39
85097,72.61,43.85
85100,121.26,11.72
85105,148.15,32.18
85106,107.57,48.15
85107,67.19,12.91
85108,122.33,45.94
85110,488.89,2354.53
85112,76.65,8.67
85114,141.1,64.82
85124,255.63,859.39
85125,117.52,34.92
85126,213.27,514.04
85127,167.62,878.63
85133,139.91,903.98
85137,92.21,38.01
85142,89.63,39.16
85151,54.96,8.95
85154,2699.41,241.88
85165,112.97,76.22
85166,158.24,129.93
85168,90.21,126.18
85171,125.06,61.69
85172,122.23,45.15
85173,455.29,2382.83
85174,149.94,307.55
85176,204.25,774.87
85178,201.18,92.38
85179,194.85,349.28
85180,83.19,18.09
85191,318.51,245.99
85192,251.75,309.17
85193,199.04,27.75
85196,157.06,49.31
85197,57.44,7.78
85201,263.37,22.6
85202,121.97,120.47
85204,671.66,3232.39
85205,109.17,30.52
85206,147.78,98.46
85207,211.55,203.5
85208,80.54,32.95
85212,141.03,621.41
85218,456.54,791.61
85219,376.92,174.04
85220,855.0,1549.71
85221,196.38,620.48
85222,110.79,45.02
85224,360.02,755.48
85226,357.72,58.56
85227,295.16,27.61
85228,134.27,87.24
85229,571.03,21.31
85240,137.79,254.68
85242,266.86,229.54
85244,147.06,92.76
85245,1684.88,587.71
85252,95.48,14.5
85254,124.72,133.52
85255,114.56,53.39
85257,409.89,4622.61
85258,558.79,263.84
85260,143.98,84.05
85265,157.99,167.81
85268,159.18,426.09
85269,99.71,91.55
85270,151.35,231.54
85271,85.83,3.33
85272,102.97,48.62
85277,137.8,297.92
85278,701.63,119.98
85281,127.13,42.04
85283,70.46,16.32
85284,220.93,106.14
85285,219.32,56.8
85286,143.5,178.61
85292,464.16,1652.73
85293,65.34,12.83
85294,1118.18,84.01
85295,180.65,459.11
85296,131.74,56.44
85297,81.12,17.28
85298,504.1,466.72
85299,149.85,205.51
85301,114.02,241.58
85302,438.84,1160.75
85303,119.7,20.55
85304,969.61,399.08
85306,62.91,9.04
85307,145.79,171.88
85309,99.57,15.37
85310,178.87,31.08
85311,123.09,23.62
85313,119.69,30.83
85316,206.02,593.65
85318,153.94,50.52
85325,114.23,33.14
85327,99.71,91.55
85330,1832.33,147.5
85334,127.73,150.17
85335,96.04,20.77
85336,118.49,38.83
85337,78.53,13.41
85338,173.66,104.75
85342,126.2,15.93
85344,203.95,619.82
85345,67.74,11.94
85353,132.83,188.98
85355,88.71,14.61
85356,87.34,23.55
85360,141.6,464.03
85365,102.97,48.62
85368,107.96,65.31
85372,108.59,44.69
85373,542.7,1816.55
85376,175.3,806.29
85378,244.03,51.11
85379,308.34,18.74
85380,342.18,459.18
85383,102.19,46.35
85384,162.69,22.7
85386,75.7,7.76
85387,133.9,122.07
85392,90.97,26.79
85393,224.89,49.41
85402,269.46,1119.9
85408,108.34,32.67
85409,195.37,2418.1
85411,278.71,149.09
85412,129.11,84.59
85414,355.93,182.97
85426,223.78,33.79
85427,128.19,53.32
85431,288.34,172.13
85432,159.0,29.73
85434,10576.27,148.38
85439,131.45,116.93
85444,332.08,3519.07
85445,161.85,129.69
85449,264.75,164.81
85451,98.41,16.02
85454,321.86,317.05
85456,101.95,3.01
85457,58.4,5.78
85460,362.62,273.43
85461,217.41,126.91
85462,145.11,24.48
85464,135.08,37.49
85465,630.07,186.01
85468,235.38,120.73
85471,103.79,46.86
85472,154.24,164.54
85473,70.58,8.7
85474,218.2,625.45
85475,213.34,305.63
85476,66.89,10.43
85479,464.38,206.33
85485,281.1,194.53
85487,83.46,24.37
85488,446.92,156.57
85489,1433.11,936.25
85491,400.36,123.6
85493,113.14,27.58
85494,299.25,60.36
85496,260.03,48.63
85497,85.7,24.09
85498,128.05,85.77
85499,331.4,140.01
85500,75.36,20.45
85501,317.97,7461.33
85503,102.05,14.84
85514,131.83,57.18
85515,268.5,20.6
85518,265.31,69.08
85527,163.73,132.71
85530,745.38,2373.55
85531,128.23,7.42
85535,156.55,122.08
85536,226.93,96.09
85537,63.74,7.21
85539,58.13,10.34
85540,203.22,2011.31
85547,93.88,82.17
85548,135.56,33.7
85549,189.27,54.23
85551,208.04,429.88
85552,93.64,57.63
85554,186.52,190.42
85555,83.25,58.01
85556,1189.83,910.91
85557,141.51,8.09
85559,185.33,22.97
85560,128.83,74.73
85561,113.82,16.15
85562,638.98,181.47
85563,98.84,7.99
85564,314.39,66.6
85571,139.63,409.22
85575,62.38,6.58
85577,429.18,18.99
85578,237.06,3077.22
85580,136.1,78.59
85590,127.17,91.83
85593,104.1,55.04
85595,179.01,86.62
85596,170.39,72.0
85601,576.38,340.88
85603,140.21,153.37
85612,167.52,460.49
85625,91.95,16.32
85628,137.67,112.71
85629,60.27,4.54
85631,389.14,26.58
85632,116.07,43.78
85633,294.44,82.48
85637,133.46,124.73
85640,141.27,65.8
85642,115.73,86.72
85650,144.61,204.47
85651,175.79,81.21
85652,98.99,95.41
85653,96.08,52.58
85654,117.29,25.78
85657,73.63,9.56
85658,79.84,35.51
85660,140.62,84.12
85661,105.76,83.83
85662,101.0,26.51
85666,106.09,79.5
85669,219.29,48.7
85671,128.43,47.81
85672,101.43,27.6
85673,470.37,124.33
85674,310.87,385.73
85676,144.6,77.34
85677,318.19,78.95
85679,178.62,200.15
85680,116.86,82.17
85688,78.2,25.51
85689,126.54,28.34
85690,69.62,19.63
85691,156.52,564.36
85692,528.92,43.46
85693,419.76,8013.6
85707,264.25,59.46
85708,131.25,24.7
85709,67.56,16.81
85710,235.03,268.78
85716,302.79,30.01
85719,149.85,50.22
85720,121.68,55.55
85721,115.78,143.65
85722,409.61,54.73
85727,112.57,20.63
85728,133.2,75.37
85729,426.83,88.41
85730,1567.63,133.9
85731,568.41,289.83
85733,264.51,4585.14
85739,86.0,16.4
85740,702.17,1344.04
85741,81.28,5.48
85742,357.43,310.32
85743,85.14,23.0
85744,222.39,250.04
85746,190.63,67.72
85753,105.71,21.85
85756,80.15,11.98
85757,116.4,17.48
85759,142.56,106.27
85760,236.32,145.06
85761,185.19,1221.68
85762,200.7,897.13
85763,233.24,30.31
85771,143.15,63.86
85772,145.96,110.6
85775,99.52,57.8
85776,71.04,6.1
85777,94.65,83.51
85779,142.54,63.4
85780,132.71,115.51
85781,366.16,13.92
85782,59.82,5.72
85783,112.56,53.62
85784,184.14,38.46
85785,370.98,968.66
85791,137.46,162.67
85792,118.9,105.13
85794,139.01,23.15
85795,71.16,8.69
85800,175.42,923.13
85802,652.38,471.21
85805,114.99,173.17
85811,1812.11,36.7
85812,246.33,123.06
85813,70.66,30.31
85814,149.33,118.12
85815,133.59,46.11
85816,223.68,118.04
85817,52.85,3.17
85820,123.31,82.9
85821,88.59,51.66
85822,129.34,50.82
85823,204.74,72.18
85824,70.94,40.87
85827,317.71,143.55
85829,273.0,118.48
85830,222.72,153.71
85831,266.28,959.06
85840,58.4,10.0
85841,239.34,191.26
85842,238.1,487.56
85843,128.8,26.57
85844,225.91,1290.96
85845,154.12,308.06
85852,110.99,46.08
85854,104.94,184.99
85855,307.43,53.01
85856,126.95,61.86
85857,211.86,1872.1
85858,68.5,27.92
85859,201.25,106.8
85862,218.43,192.15
85863,155.11,73.99
85864,64.54,8.75
85865,161.44,909.36
85866,325.09,105.38
85868,328.07,161.39
85870,102.69,26.72
85873,412.19,99.07
85876,106.77,122.84
85877,153.71,76.94
85878,105.69,44.44
85880,70.8,13.99
85882,96.12,34.37
85883,521.98,66.78
85884,103.25,37.75
85887,244.31,389.14
85890,263.27,1041.14
85891,99.45,7.2
85892,436.06,252.09
85895,444.09,5700.32
85897,187.51,994.72
85899,226.8,342.68
85906,244.34,1292.1
85907,584.71,1106.59
85908,763.61,294.35
85909,690.46,316.16
85910,170.48,46.43
85911,83.87,11.13
85914,178.11,140.42
85922,120.69,80.91
85924,180.09,146.93
85925,175.57,193.85
85926,103.36,128.17
85927,368.09,291.04
85928,154.56,25.88
85932,696.02,193.4
85938,573.78,20.48
85939,88.2,44.18
85940,206.62,1624.21
85943,95.8,9.72
85944,137.57,107.72
85945,212.55,312.72
85946,67.7,11.44
85948,267.55,223.93
85956,331.0,76.43
85957,134.3,403.0
85958,314.06,1699.58
85959,256.31,294.83
85962,91.37,34.7
85974,128.67,60.4
85977,144.44,19.88
85979,54.77,3.81
85980,114.45,136.79
85985,94.62,71.64
85989,171.66,21.7
85999,88.07,24.65
86005,2222.98,256.31
86008,336.19,664.47
86009,167.61,108.83
86010,65.17,12.16
86017,223.92,199.32
86018,88.21,8.72
86022,164.56,268.36
86024,574.27,1410.98
86025,128.79,72.0
86036,149.95,223.73
86043,75.83,6.7
86050,87.49,17.79
86051,328.99,8.97
86052,117.39,205.1
86053,172.51,56.8
86062,168.59,464.56
86063,220.75,1078.9
86076,235.93,948.9
86077,200.33,93.74
86083,150.03,122.95
86084,556.49,2375.21
86090,152.52,180.8
86091,68.0,6.13
86094,82.85,26.23
86096,71.03,2.45
86097,209.04,86.8
86100,87.74,22.26
86103,101.97,229.23
86108,71.67,41.36
86116,69.77,13.13
86117,68.93,5.7
86118,120.19,84.57
86120,127.76,172.28
86122,155.46,468.76
86123,305.41,919.06
86124,1256.61,75.4
86125,131.05,56.36
86127,105.58,33.13
86128,295.37,1815.12
86129,219.82,443.59
86132,152.67,263.6
86134,451.72,5952.69
86135,108.02,15.75
86136,153.0,49.72
86138,197.89,146.22
86139,386.13,372.7
86140,162.32,136.76
86142,180.85,163.24
86145,79.02,50.87
86146,255.89,931.65
86147,88.4,38.72
86148,158.11,523.11
86149,111.22,78.38
86150,216.02,612.05
86152,123.81,147.25
86153,319.96,19.31
86154,79.52,26.07
86156,103.12,122.4
86158,394.45,272.42
86160,478.36,1575.16
86162,217.74,290.68
86163,173.5,351.91
86164,101.73,19.04
86166,241.84,1113.62
86175,61.17,2.48
86177,432.88,325.91
86179,181.48,665.13
86180,97.83,28.01
86183,171.96,19.48
86186,291.13,118.21
86187,183.86,135.07
86188,162.54,688.52
86189,2677.62,295.8
86192,378.45,820.1
86193,114.91,20.75
86194,111.96,42.19
86195,135.77,390.05
86196,244.83,631.5
86199,172.93,20.25
86200,265.3,768.96
86202,124.41,452.34
86203,65.01,15.94
86205,94.62,37.88
86206,93.06,76.08
86207,209.0,640.84
86208,282.74,179.19
86212,218.7,46.03
86213,377.95,3356.54
86217,159.11,28.02
86218,117.51,22.82
86219,246.4,440.64
86220,150.35,71.52
86223,110.04,21.09
86224,118.07,75.46
86225,174.53,210.43
86227,74.64,12.38
86228,208.4,30.2
86229,139.72,360.27
86233,106.24,43.85
86234,190.86,99.1
86237,157.92,397.63
86238,48.95,3.24
86241,70.75,20.55
86242,1074.21,853.71
86245,1458.59,961.98
86246,186.1,105.56
86247,91.17,100.66
86248,39.61,2.09
86249,180.81,188.79
86253,63.06,9.7
86255,104.33,58.95
86257,131.79,118.66
86259,99.82,42.32
86261,5502.11,11634.68
86265,89.28,21.5
86273,104.97,61.33
86274,90.95,7.6
86275,96.72,20.35
86276,240.2,518.63
86277,144.78,130.84
86278,99.12,30.63
86280,123.68,51.42
86281,271.27,350.76
86282,68.7,4.05
86284,137.95,78.93
86288,261.1,824.96
86292,114.78,173.06
86297,366.79,865.17
86301,558.95,59.31
86302,95.31,38.52
86303,123.51,48.91
86304,151.84,128.49
86305,255.63,639.71
86306,54.89,7.41
86307,69.61,14.79
86308,142.96,60.03
86314,338.33,390.39
86316,164.4,25.72
86318,1291.44,17052.58
86320,285.48,73.15
86322,268.92,25.83
86325,336.16,1886.93
86329,123.36,91.98
86342,68.37,12.73
86343,53.53,4.39
86344,404.54,252.28
86345,87.72,17.34
86346,189.61,59.26
86347,92.97,39.43
86349,115.2,180.35
86350,113.04,55.33
86351,398.87,48.11
86353,141.06,72.31
86354,620.28,397.76
86355,836.63,84.21
86358,140.25,81.78
86359,164.48,59.61
86360,258.0,33.82
86361,61.44,10.02
86362,806.3,42.09
86363,178.79,66.6
86364,2556.92,410.73
86365,108.4,109.03
86367,150.02,23.45
86370,72.9,13.12
86371,652.45,4610.97
86372,146.79,133.82
86374,123.96,53.54
86375,337.12,89.46
86378,61.44,7.49
86383,167.35,18.75
86385,316.18,1036.48
86386,498.39,17.57
86388,1637.88,133.67
86389,214.76,577.92
86390,80.55,17.61
86400,2448.87,56092.67
86402,209.19,78.81
86404,401.84,35.43
86405,130.81,79.61
86409,62.72,3.81
86412,317.1,17.72
86414,182.73,367.89
86420,108.58,10.6
86421,71.39,3.38
86422,305.14,432.72
86423,582.19,25.43
86424,107.75,22.01
86431,110.33,233.99
86433,137.03,28.12
86437,205.9,61.93
86438,99.6,16.73
86439,125.34,10.78
86441,127.32,72.49
86442,92.25,32.89
86449,117.61,207.4
86451,208.13,95.13
86453,253.33,338.47
86455,88.73,40.19
86457,151.46,196.38
86458,170.61,167.78
86461,218.2,124.89
86463,146.66,53.55
86465,998.52,11.94
86466,152.52,4.79
86467,164.59,36.47
86468,1550.44,6200.97
86469,121.81,63.7
86470,186.82,177.5
86471,148.53,67.9
86472,90.71,22.88
86474,217.08,379.29
86475,172.54,568.35
86477,121.73,33.12
86478,145.56,114.6
86479,72.32,4.79
86480,103.35,32.36
86481,86.37,17.19
86484,138.48,388.1
86485,59.37,3.72
86487,74.25,36.56
86491,184.86,49.29
86492,137.16,75.41
86493,191.43,163.01
86494,345.75,73.62
86499,175.67,1032.81
86500,105.02,63.65
86501,221.01,36.25
86504,252.36,1305.88
86505,355.64,11651.79
86508,196.52,21.78
86515,96.48,65.6
86516,143.47,93.59
86517,131.49,80.88
86521,110.38,19.82
86523,54.35,4.99
86529,88.13,13.38
86530,140.98,158.77
86538,128.94,153.44
86541,420.34,126.0
86543,222.2,34.85
86544,560.45,127.12
86547,172.85,21.41
86550,107.0,22.91
86552,143.74,89.47
86553,73.54,29.6
86561,172.54,974.06
86564,199.34,68.73
86567,111.48,100.91
86568,349.32,82.62
86570,639.69,3020.96
86576,164.82,13.73
86577,74.06,18.08
86579,153.29,316.14
86580,410.34,227.0
86582,71.18,26.77
86583,2689.72,136.98
86584,108.33,106.77
86585,137.74,23.23
86586,229.17,1091.96
86587,1972.16,981.26
86592,446.56,21.65
86593,1947.95,57.04
86598,166.44,59.17
86599,102.92,31.91
86600,193.9,113.33
86601,103.37,16.55
86602,119.64,74.36
86604,129.94,32.49
86606,65.08,3.15
86607,168.74,199.03
86610,416.81,12.07
86613,233.38,652.74
86619,409.46,287.22
86620,88.08,27.94
86623,81.62,12.26
86624,380.37,459.21
86627,168.35,8.18
86628,252.44,31.69
86629,153.68,47.49
86630,151.28,226.65
86631,161.84,395.59
86641,261.81,9461.44
86642,138.94,114.2
86643,104.46,13.4
86644,98.03,14.16
86648,71.29,10.9
86650,226.71,50.24
86655,235.54,1750.99
86656,158.54,69.1
86660,447.93,11.95
86661,101.07,230.83
86666,269.69,8.88
86667,98.79,93.0
86668,117.32,26.65
86669,611.88,151.69
86678,132.12,67.39
86681,267.61,34.55
86683,227.54,51.25
86687,152.64,21.18
